operon_id,subtype,subtype_score,operon_length,n_crispr,n_spacers,n_tracr,n_cas,n_genes,evalue,gene_name
ERZ976284@25,VI,VI,3780,1,5,0,1,1,0.0,Cas13b
ERZ978281@221,VI,VI,5247,1,17,0,2,2,0.0,Cas13b
ERZ983629@29,VI,VI,4220,1,5,0,1,2,0.0,Cas13b
ERZ984297@5,VI,VI,5054,1,4,0,2,2,0.0,Cas13b
ERZ987937@124,VI,VI,3181,1,17,0,1,2,0.0,Cas13b
ERZ988401@33,VI,VI,4709,1,11,0,1,2,0.0,Cas13b
ERZ988401@7,VI,VI,4287,1,3,0,1,2,0.0,Cas13b
ERZ988652@156,VI,VI,5411,1,22,0,1,4,0.0,Cas13b
ERZ988806@84,VI,VI,4653,1,6,0,1,2,0.0,Cas13b
ERZ988847@229,VI,VI,3905,1,5,0,1,1,0.0,Cas13b
ERZ988934@179,VI,VI,3913,1,9,0,1,1,0.0,Cas13b
ERZ989333@87,VI,VI,3631,1,5,0,1,2,0.0,Cas13b
ERZ989582@1,VI,VI,4558,1,8,0,1,2,0.0,Cas13b
ERZ989582@70,VI,VI,4396,1,6,0,1,2,0.0,Cas13b
ERZ989696@12,VI,VI,4466,1,7,0,1,2,0.0,Cas13b
ERZ989708@214,VI,VI,4691,1,11,0,1,2,0.0,Cas13b
ERZ989787@39,VI,VI,4194,1,3,0,1,2,0.0,Cas13b
ERZ989794@5,VI,VI,4463,1,7,0,1,2,0.0,Cas13b
ERZ989817@124,VI,VI,4183,1,9,0,1,2,0.0,Cas13b
FengQ_2015@26177,VI,VI,6574,1,10,0,3,3,0.0,Cas13b
FengQ_2015@26447,VI,VI,7448,1,14,0,3,4,0.0,Cas13b
FengQ_2015@29313,VI,VI,4680,1,11,0,1,2,0.0,Cas13b
FengQ_2015@6038,VI,VI,6808,1,7,0,4,4,0.0,Cas13b
FerrettiP_2018@4036,VI,VI,4674,1,16,0,1,1,0.0,Cas13b
FerrettiP_2018@5144,VI,VI,8910,1,14,0,3,4,0.0,Cas13b
GCA_000183155.1@14,VI,VI,4854,1,14,0,1,2,0.0,Cas13b
GCA_000184135.2@14,VI,VI,4589,1,10,0,1,2,0.0,Cas13b
GCA_000184945.1@5,VI,VI,5008,1,17,0,1,2,0.0,Cas13b
GCA_000191565.1@4,VI,VI,4854,1,15,0,1,2,0.0,Cas13b
GCA_000270225.1@31,VI,VI,4353,1,4,0,1,2,0.0,Cas13b
GCA_000271945.1@13,VI,VI,4496,1,6,0,2,2,0.0,Cas13b
GCA_000271945.1@5,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_000287635.1@14,VI,VI,4812,1,14,0,1,2,0.0,Cas13b
GCA_000301075.1@16,VI,VI,5098,1,11,0,2,3,0.0,Cas13b
GCA_000378065.1@5,VI,VI,4680,1,10,0,1,2,0.0,Cas13b
GCA_000380305.1@5,VI,VI,4652,1,6,0,1,2,0.0,Cas13b
GCA_000439065.1@5,VI,VI,4314,1,5,0,1,3,0.0,Cas13b
GCA_000467795.1@7,VI,VI,4653,1,6,0,1,2,0.0,Cas13b
GCA_000467835.1@11,VI,VI,4681,1,9,0,1,2,0.0,Cas13b
GCA_000467835.1@3,VI,VI,4362,1,4,0,2,2,0.0,Cas13b
GCA_000467955.1@5,VI,VI,4736,1,7,0,1,2,0.0,Cas13b
GCA_000467995.1@7,VI,VI,4845,1,7,0,1,2,0.0,Cas13b
GCA_000468135.1@15,VI,VI,4492,1,7,0,1,2,0.0,Cas13b
GCA_000503975.1@21,VI,VI,4428,1,5,0,2,2,0.0,Cas13b
GCA_000503975.1@6,VI,VI,4845,1,9,0,2,4,0.0,Cas13b
GCA_000503975.1@6,VI,VI,4845,1,9,0,2,4,0.0,Cas13b
GCA_000511775.1@13,VI,VI,5386,1,20,0,2,2,0.0,Cas13b
GCA_000519165.1@13,VI,VI,4840,1,13,0,1,3,0.0,Cas13b
GCA_000971515.1@15,VI,VI,4586,1,5,0,1,2,0.0,Cas13b
GCA_001051115.1@15,VI,VI,5776,1,13,0,2,5,0.0,Cas13b
GCA_001077795.1@14,VI,VI,4457,1,8,0,1,2,0.0,Cas13b
GCA_001188585.2@28,VI,VI,3919,1,8,0,1,2,0.0,Cas13b
GCA_001188585.2@501,VI,VI,4496,1,8,0,1,2,0.0,Cas13b
GCA_001263815.1@15,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_001263815.1@4,VI,VI,4494,1,6,0,2,2,0.0,Cas13b
GCA_001274615.1@16,VI,VI,4882,1,12,0,1,2,0.0,Cas13b
GCA_001297745.1@15,VI,VI,5345,1,16,0,2,3,0.0,Cas13b
GCA_001297745.1@15,VI,VI,5345,1,16,0,2,3,0.0,Cas13b
GCA_001314265.1@14,VI,VI,4419,1,5,0,1,2,0.0,Cas13b
GCA_001314265.1@5,VI,VI,4825,1,11,0,2,2,0.0,Cas13b
GCA_001444325.1@6,VI,VI,4717,1,7,0,1,2,0.0,Cas13b
GCA_001481655.1@13,VI,VI,4997,1,11,0,2,2,0.0,Cas13b
GCA_001534645.1@16,VI,VI,4210,1,7,0,1,1,0.0,Cas13b
GCA_001553795.1@11,VI,VI,4955,1,13,0,2,2,0.0,Cas13b
GCA_001553795.1@5,VI,VI,4496,1,6,0,1,3,0.0,Cas13b
GCA_001580475.1@18,VI,VI,4701,1,17,0,1,1,0.0,Cas13b
GCA_001589345.2@15,VI,VI,5781,1,13,0,2,4,0.0,Cas13b
GCA_001594285.1@13,VI,VI,5477,1,28,0,1,2,0.0,Cas13b
GCA_001641185.1@14,VI,VI,4079,1,5,0,1,1,0.0,Cas13b
GCA_001670605.1@14,VI,VI,4787,1,13,0,1,2,0.0,Cas13b
GCA_001670615.1@3,VI,VI,4346,1,13,0,1,2,0.0,Cas13b
GCA_001670625.1@12,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_001670645.1@3,VI,VI,3525,1,6,0,1,2,0.0,Cas13b
GCA_001670685.1@14,VI,VI,4788,1,13,0,1,2,0.0,Cas13b
GCA_001670695.1@14,VI,VI,4655,1,11,0,1,2,0.0,Cas13b
GCA_001670725.1@13,VI,VI,4412,1,14,0,1,2,0.0,Cas13b
GCA_001670765.2@4,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_001670765.2@4,VI,VI,5583,1,6,0,2,4,0.0,Cas13b
GCA_001670785.1@13,VI,VI,4346,1,13,0,1,2,0.0,Cas13b
GCA_001670805.1@14,VI,VI,4788,1,13,0,1,2,0.0,Cas13b
GCA_001670855.1@13,VI,VI,4346,1,13,0,1,2,0.0,Cas13b
GCA_001670875.1@4,VI,VI,4655,1,11,0,1,2,0.0,Cas13b
GCA_001671145.1@3,VI,VI,4899,1,6,0,1,3,0.0,Cas13b
GCA_001677395.1@8,VI,VI,4736,1,15,0,1,1,0.0,Cas13b
GCA_001684375.1@407,VI,VI,6495,1,8,0,2,2,0.0,Cas13b
GCA_001684375.1@593,VI,VI,9620,1,8,0,3,6,0.0,Cas13b
GCA_001757525.1@683,VI,VI,4188,1,11,0,1,1,0.0,Cas13b
GCA_001768205.1@15,VI,VI,5589,1,9,0,3,3,0.0,Cas13b
GCA_001768535.1@5,VI,VI,5589,1,9,0,3,3,0.0,Cas13b
GCA_001768555.1@17,VI,VI,9970,1,14,0,2,4,0.0,Cas13b
GCA_001769035.1@1,VI,VI,5247,1,17,0,2,2,0.0,Cas13b
GCA_001769085.1@1,VI,VI,4292,1,14,0,1,1,0.0,Cas13b
GCA_001769245.1@12,VI,VI,5589,1,9,0,3,3,0.0,Cas13b
GCA_001828465.1@4,VI,VI,5412,1,25,0,1,3,0.0,Cas13b
GCA_001865835.1@5,VI,VI,5311,1,16,0,2,2,0.0,Cas13b
GCA_001936395.1@18,VI,VI,4736,1,15,0,1,1,0.0,Cas13b
GCA_001953955.1@16,VI,VI,4840,1,13,0,1,3,0.0,Cas13b
GCA_001995115.1@8,VI,VI,4672,1,14,0,1,1,0.0,Cas13b
GCA_002321235.1@1,VI,VI,4919,1,4,0,2,2,0.0,Cas13b
GCA_002343155.1@2,VI,VI,5385,1,14,0,2,2,0.0,Cas13b
GCA_002355195.1@17,VI,VI,4534,1,8,0,1,2,0.0,Cas13b
GCA_002356295.1@33,VI,VI,4984,1,13,0,2,2,0.0,Cas13b
GCA_002372235.1@8,VI,VI,7276,1,14,0,2,3,0.0,Cas13b
GCA_002379575.1@17,VI,VI,4323,1,11,0,1,2,0.0,Cas13b
GCA_002395965.1@14,VI,VI,5334,1,9,0,2,2,0.0,Cas13b
GCA_002400765.1@6,VI,VI,5633,1,6,0,4,4,0.0,Cas13b
GCA_002413625.1@7,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
GCA_002423895.1@12,VI,VI,3757,1,8,0,1,1,0.0,Cas13b
GCA_002425255.1@4,VI,VI,6216,1,3,0,1,3,0.0,Cas13b
GCA_002429865.1@1,VI,VI,5750,1,25,0,2,2,0.0,Cas13b
GCA_002451695.1@13,VI,VI,5792,1,17,0,2,3,0.0,Cas13b
GCA_002453075.1@8,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
GCA_002482475.1@5,VI,VI,4999,1,13,0,2,2,0.0,Cas13b
GCA_002695545.1@13,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
GCA_002696985.1@7,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
GCA_002742335.1@13,VI,VI,4108,1,11,0,1,1,0.0,Cas13b
GCA_002753835.1@14,VI,VI,5528,1,23,0,1,3,0.0,Cas13b
GCA_002753855.1@14,VI,VI,6106,1,8,0,1,3,0.0,Cas13b
GCA_002753935.1@7,VI,VI,4947,1,13,0,1,2,0.0,Cas13b
GCA_002753955.1@6,VI,VI,4850,1,9,0,1,2,0.0,Cas13b
GCA_002753975.1@13,VI,VI,4694,1,6,0,1,3,0.0,Cas13b
GCA_002754015.1@34,VI,VI,4562,1,7,0,1,3,0.0,Cas13b
GCA_002754015.1@6,VI,VI,4494,1,6,0,2,2,0.0,Cas13b
GCA_002754035.1@16,VI,VI,4729,1,7,0,2,4,0.0,Cas13b
GCA_002754035.1@16,VI,VI,4729,1,7,0,2,4,0.0,Cas13b
GCA_002754055.1@6,VI,VI,4652,1,6,0,1,2,0.0,Cas13b
GCA_002754075.1@6,VI,VI,4521,1,4,0,1,2,0.0,Cas13b
GCA_002754095.1@15,VI,VI,4757,1,10,0,2,2,0.0,Cas13b
GCA_002754095.1@5,VI,VI,4851,1,9,0,1,2,0.0,Cas13b
GCA_002754115.1@5,VI,VI,4784,1,8,0,1,2,0.0,Cas13b
GCA_002754135.1@16,VI,VI,5315,1,16,0,1,2,0.0,Cas13b
GCA_002754155.1@26,VI,VI,4729,1,7,0,2,4,0.0,Cas13b
GCA_002754155.1@26,VI,VI,4729,1,7,0,2,4,0.0,Cas13b
GCA_002754885.1@412,VI,VI,3670,1,5,0,1,1,0.0,Cas13b
GCA_002754885.1@432,VI,VI,4709,1,7,0,1,2,0.0,Cas13b
GCA_002794335.1@15,VI,VI,4884,1,14,0,1,3,0.0,Cas13b
GCA_002797135.1@14,VI,VI,4710,1,10,0,1,3,0.0,Cas13b
GCA_002797155.1@16,VI,VI,4192,1,8,0,1,1,0.0,Cas13b
GCA_002797175.1@15,VI,VI,4111,1,7,0,1,1,0.0,Cas13b
GCA_002797185.1@13,VI,VI,4614,1,15,0,1,2,0.0,Cas13b
GCA_002892595.1@5,VI,VI,4785,1,8,0,1,2,0.0,Cas13b
GCA_002896355.1@13,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_002899825.2@8,VI,VI,4118,1,8,0,1,1,0.0,Cas13b
GCA_002916795.1@3,VI,VI,4563,1,13,0,1,1,0.0,Cas13b
GCA_002916835.1@7,VI,VI,3908,1,4,0,1,1,0.0,Cas13b
GCA_002924505.1@1655,VI,VI,5075,1,18,0,1,3,0.0,Cas13b
GCA_002924505.1@3759,VI,VI,4547,1,10,0,1,2,0.0,Cas13b
GCA_002951025.1@19,VI,VI,4951,1,17,0,1,1,0.0,Cas13b
GCA_003024905.1@14,VI,VI,4920,1,16,0,1,2,0.0,Cas13b
GCA_003034215.1@8,VI,VI,5514,1,28,0,1,2,0.0,Cas13b
GCA_003122675.1@1,VI,VI,5121,1,5,0,1,2,0.0,Cas13b
GCA_003265025.1@13,VI,VI,5361,1,21,0,1,2,0.0,Cas13b
GCA_003269195.1@22,VI,VI,4899,1,14,0,1,2,0.0,Cas13b
GCA_003359015.1@116,VI,VI,4957,1,13,0,2,2,0.0,Cas13b
GCA_003359015.1@58,VI,VI,4419,1,5,0,1,2,0.0,Cas13b
GCA_003359035.1@120,VI,VI,4419,1,5,0,1,2,0.0,Cas13b
GCA_003359035.1@61,VI,VI,4957,1,13,0,2,2,0.0,Cas13b
GCA_003506435.1@8,VI,VI,5589,1,9,0,3,3,0.0,Cas13b
GCA_003514485.1@2,VI,VI,4957,1,13,0,2,2,0.0,Cas13b
GCA_003514485.1@6,VI,VI,4419,1,5,0,1,2,0.0,Cas13b
GCA_003523505.1@21,VI,VI,4640,1,17,0,2,3,0.0,Cas13b
GCA_003524645.1@7,VI,VI,5261,1,4,0,3,3,0.0,Cas13b
GCA_003542555.1@7,VI,VI,5589,1,9,0,3,3,0.0,Cas13b
GCA_003555685.1@15,VI,VI,4239,1,4,0,1,2,0.0,Cas13b
GCA_003555825.1@22,VI,VI,4390,1,6,0,1,2,0.0,Cas13b
GCA_003575145.1@33,VI,VI,5641,1,13,0,3,3,0.0,Cas13b
GCA_003575145.1@49,VI,VI,4982,1,24,0,1,1,0.0,Cas13b
GCA_003575185.1@11,VI,VI,4454,1,16,0,1,1,0.0,Cas13b
GCA_003614945.1@5,VI,VI,4535,1,19,0,1,1,0.0,Cas13b
GCA_003838285.1@10,VI,VI,4687,1,11,0,1,2,0.0,Cas13b
GCA_003861325.1@10,VI,VI,4687,1,11,0,1,2,0.0,Cas13b
GCA_003862255.1@15,VI,VI,5245,1,15,0,1,2,0.0,Cas13b
GCA_003863375.2@13,VI,VI,5119,1,15,0,2,3,0.0,Cas13b
GCA_003996985.1@12,VI,VI,8376,1,5,0,2,4,0.0,Cas13b
GCA_004014855.1@6,VI,VI,5961,1,4,0,2,2,0.0,Cas13b
GCA_004151245.1@6,VI,VI,3861,1,6,0,1,1,0.0,Cas13b
GCA_004196275.1@216,VI,VI,4552,1,9,0,2,4,0.0,Cas13b
GCA_004196275.1@216,VI,VI,4552,1,9,0,2,4,0.0,Cas13b
GCA_004196275.1@577,VI,VI,4477,1,10,0,1,3,0.0,Cas13b
GCA_004214925.1@5,VI,VI,4519,1,4,0,1,2,0.0,Cas13b
GCA_004214945.1@14,VI,VI,4759,1,10,0,2,3,0.0,Cas13b
GCA_004214945.1@5,VI,VI,5014,1,14,0,1,2,0.0,Cas13b
GCA_004337635.1@5,VI,VI,5400,1,17,0,2,2,0.0,Cas13b
GCA_004553205.1@1,VI,VI,3814,1,4,0,1,1,0.0,Cas13b
GCA_004557385.1@5,VI,VI,7786,1,12,0,2,4,0.0,Cas13b
GCA_004792655.1@14,VI,VI,8713,1,13,0,2,4,0.0,Cas13b
GCA_006243105.1@7,VI,VI,3635,1,3,0,1,1,0.0,Cas13b
GCA_006491595.2@4,VI,VI,4636,1,16,0,1,2,0.0,Cas13b
GCA_007990835.1@8,VI,VI,4707,1,14,0,1,1,0.0,Cas13b
GCA_008121325.1@12,VI,VI,4855,1,12,0,2,4,0.0,Cas13b
GCA_008635275.1@33,VI,VI,3594,1,7,0,1,1,0.0,Cas13b
GCA_008761695.1@6,VI,VI,3489,1,6,0,1,1,0.0,Cas13b
GCA_008916785.1@15,VI,VI,4418,1,8,0,1,3,0.0,Cas13b
GCA_009496935.1@14,VI,VI,4854,1,14,0,1,2,0.0,Cas13b
GCA_009690745.1@4,VI,VI,4656,1,12,0,1,2,0.0,Cas13b
GCA_009735555.1@13,VI,VI,5119,1,15,0,2,3,0.0,Cas13b
GCA_009741625.1@4,VI,VI,8826,1,15,0,4,4,0.0,Cas13b
GCA_009795715.1@5,VI,VI,4559,1,7,0,2,3,0.0,Cas13b
GCA_009800945.1@11,VI,VI,4854,1,14,0,1,2,0.0,Cas13b
GCA_009832605.1@6,VI,VI,3740,1,3,0,1,1,0.0,Cas13b
GCA_009865615.1@7,VI,VI,3751,1,4,0,1,1,0.0,Cas13b
GCA_009909115.1@6,VI,VI,4152,1,9,0,1,1,0.0,Cas13b
GCA_009929715.1@2,VI,VI,4309,1,13,0,1,1,0.0,Cas13b
GCA_010501105.1@5,VI,VI,9555,1,13,0,3,5,0.0,Cas13b
GCA_010993655.1@1,VI,VI,3878,1,3,0,1,1,0.0,Cas13b
GCA_011316545.1@7,VI,VI,4631,1,14,0,1,2,0.0,Cas13b
GCA_011316565.1@12,VI,VI,4631,1,14,0,1,2,0.0,Cas13b
GCA_011316575.1@9,VI,VI,4631,1,14,0,1,1,0.0,Cas13b
GCA_011316625.1@1,VI,VI,3878,1,3,0,1,1,0.0,Cas13b
GCA_011316665.1@9,VI,VI,4631,1,14,0,1,1,0.0,Cas13b
GCA_011316685.1@5,VI,VI,3878,1,3,0,1,1,0.0,Cas13b
GCA_013146465.1@8,VI,VI,6265,1,5,0,3,4,0.0,Cas13b
GCA_013146485.1@144,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
GCA_013146585.1@177,VI,VI,6265,1,5,0,3,4,0.0,Cas13b
GCA_013276255.1@9,VI,VI,6019,1,11,0,3,4,0.0,Cas13b
GCA_013298125.1@4,VI,VI,5512,1,37,0,1,1,0.0,Cas13b
GCA_013298545.1@1,VI,VI,4462,1,5,0,1,2,0.0,Cas13b
GCA_013389455.1@19,VI,VI,4258,1,10,0,1,1,0.0,Cas13b
GCA_014192515.1@25,VI,VI,4555,1,17,0,1,3,0.0,Cas13b
GCA_014196225.1@1,VI,VI,5386,1,20,0,2,2,0.0,Cas13b
GCA_014197445.1@4,VI,VI,3993,1,8,0,1,2,0.0,Cas13b
GCA_014207135.1@3,VI,VI,4734,1,19,0,1,1,0.0,Cas13b
GCA_014220755.1@22,VI,VI,4570,1,16,0,1,2,0.0,Cas13b
GCA_014220895.1@22,VI,VI,4657,1,17,0,1,2,0.0,Cas13b
GCA_014349155.1@5,VI,VI,7333,1,12,0,2,3,0.0,Cas13b
GCA_015060965.1@12,VI,VI,4863,1,7,0,2,3,0.0,Cas13b
GCA_015061035.1@5,VI,VI,3666,1,7,0,1,1,0.0,Cas13b
GCA_015210005.1@6,VI,VI,4894,1,21,0,1,2,0.0,Cas13b
GCA_015261945.1@15,VI,VI,3575,1,4,0,1,1,0.0,Cas13b
GCA_015291805.1@4,VI,VI,4721,1,12,0,1,2,0.0,Cas13b
GCA_015473165.1@2227,VI,VI,4111,1,9,0,3,3,0.0,Cas13b
GCA_015473165.1@2227,VI,VI,4111,1,9,0,3,3,0.0,Cas13b
GCA_015473165.1@2227,VI,VI,4111,1,9,0,3,3,0.0,Cas13b
GCA_015499905.1@14,VI,VI,4828,1,16,0,2,2,0.0,Cas13b
GCA_015499905.1@14,VI,VI,4828,1,16,0,2,2,0.0,Cas13b
GCA_015499935.1@7,VI,VI,4342,1,8,0,1,1,0.0,Cas13b
GCA_015499955.1@17,VI,VI,4605,1,12,0,1,1,0.0,Cas13b
GCA_015656895.1@1,VI,VI,4813,1,4,0,2,2,0.0,Cas13b
GCA_016286995.1@15,VI,VI,5364,1,8,0,1,2,0.0,Cas13b
GCA_016287275.1@4,VI,VI,9234,1,6,0,4,5,0.0,Cas13b
GCA_016288585.1@1,VI,VI,5892,1,3,0,2,2,0.0,Cas13b
GCA_016291385.1@6,VI,VI,4541,1,4,0,1,1,0.0,Cas13b
GCA_016294905.1@153,VI,VI,3423,1,5,0,1,1,0.0,Cas13b
GCA_016294925.1@16,VI,VI,3823,1,9,0,1,1,0.0,Cas13b
GCA_016294925.1@6,VI,VI,4332,1,3,0,3,3,0.0,Cas13b
GCA_016294955.1@19,VI,VI,3423,1,5,0,1,1,0.0,Cas13b
GCA_016295045.1@4,VI,VI,5612,1,25,0,1,2,0.0,Cas13b
GCA_016295045.1@502,VI,VI,8405,1,11,0,3,5,0.0,Cas13b
GCA_016295045.1@748,VI,VI,9234,1,6,0,4,5,0.0,Cas13b
GCA_016295045.1@955,VI,VI,5364,1,8,0,1,2,0.0,Cas13b
GCA_016295045.1@988,VI,VI,7167,1,3,0,3,3,0.0,Cas13b
GCA_016295205.1@1208,VI,VI,4088,1,4,0,1,1,0.0,Cas13b
GCA_016295205.1@146,VI,VI,4012,1,9,0,1,1,0.0,Cas13b
GCA_016295205.1@478,VI,VI,9234,1,6,0,4,5,0.0,Cas13b
GCA_016295205.1@602,VI,VI,5364,1,8,0,1,2,0.0,Cas13b
GCA_016295205.1@959,VI,VI,4542,1,4,0,1,1,0.0,Cas13b
GCA_016295295.1@1240,VI,VI,4542,1,4,0,1,1,0.0,Cas13b
GCA_016295295.1@1261,VI,VI,9781,1,11,0,4,9,0.0,Cas13b
GCA_016295295.1@1380,VI,VI,8788,1,26,0,3,3,0.0,Cas13b
GCA_016295295.1@1477,VI,VI,4354,1,8,0,1,2,0.0,Cas13b
GCA_016295295.1@232,VI,VI,5610,1,25,0,1,2,0.0,Cas13b
GCA_016295295.1@84,VI,VI,5155,1,5,0,1,2,0.0,Cas13b
GCA_016648375.1@1032,VI,VI,5364,1,8,0,1,2,0.0,Cas13b
GCA_016648375.1@1125,VI,VI,9234,1,6,0,4,5,0.0,Cas13b
GCA_016648375.1@1328,VI,VI,5659,1,11,0,2,4,0.0,Cas13b
GCA_016648375.1@1407,VI,VI,5610,1,25,0,1,2,0.0,Cas13b
GCA_016648375.1@811,VI,VI,4542,1,4,0,1,1,0.0,Cas13b
GCA_016648395.1@1236,VI,VI,5364,1,8,0,1,2,0.0,Cas13b
GCA_016648395.1@1251,VI,VI,9234,1,6,0,4,5,0.0,Cas13b
GCA_016648395.1@180,VI,VI,4144,1,11,0,1,2,0.0,Cas13b
GCA_016648395.1@461,VI,VI,5612,1,25,0,1,2,0.0,Cas13b
GCA_016648395.1@997,VI,VI,4541,1,4,0,1,1,0.0,Cas13b
GCA_016648415.1@1279,VI,VI,4088,1,4,0,1,1,0.0,Cas13b
GCA_016648415.1@285,VI,VI,4539,1,4,0,1,1,0.0,Cas13b
GCA_016648415.1@332,VI,VI,4144,1,11,0,1,2,0.0,Cas13b
GCA_016648415.1@371,VI,VI,5610,1,25,0,1,2,0.0,Cas13b
GCA_016648415.1@581,VI,VI,9234,1,6,0,4,5,0.0,Cas13b
GCA_016648415.1@835,VI,VI,5364,1,8,0,1,2,0.0,Cas13b
GCA_016648615.1@1184,VI,VI,9234,1,6,0,4,5,0.0,Cas13b
GCA_016648615.1@180,VI,VI,5541,1,24,0,1,2,0.0,Cas13b
GCA_016728765.1@6,VI,VI,4065,1,8,0,1,1,0.0,Cas13b
GCA_016756935.1@5,VI,VI,4078,1,10,0,1,1,0.0,Cas13b
GCA_016852305.1@131,VI,VI,4813,1,4,0,2,2,0.0,Cas13b
GCA_016852305.1@314,VI,VI,8399,1,3,0,5,6,0.0,Cas13b
GCA_016852305.1@610,VI,VI,4896,1,4,0,2,2,0.0,Cas13b
GCA_016863695.1@20,VI,VI,9005,1,28,0,3,5,0.0,Cas13b
GCA_016930355.1@11,VI,VI,4285,1,4,0,1,3,0.0,Cas13b
GCA_017132675.1@14,VI,VI,5003,1,19,0,1,1,0.0,Cas13b
GCA_017303875.1@13,VI,VI,4131,1,6,0,1,1,0.0,Cas13b
GCA_017398085.1@24,VI,VI,4757,1,4,0,2,2,0.0,Cas13b
GCA_017399915.1@18,VI,VI,5065,1,8,0,2,2,0.0,Cas13b
GCA_017407125.1@21,VI,VI,6081,1,9,0,2,2,0.0,Cas13b
GCA_017407125.1@30,VI,VI,4827,1,12,0,1,2,0.0,Cas13b
GCA_017447745.1@18,VI,VI,5064,1,5,0,1,2,0.0,Cas13b
GCA_017470215.1@7,VI,VI,13611,1,21,0,5,7,0.0,Cas13b
GCA_017474265.1@5,VI,VI,3841,1,3,0,1,1,0.0,Cas13b
GCA_017479705.1@16,VI,VI,5490,1,23,0,1,1,0.0,Cas13b
GCA_017483335.1@1,VI,VI,4660,1,8,0,1,2,0.0,Cas13b
GCA_017483335.1@5,VI,VI,3719,1,4,0,1,1,0.0,Cas13b
GCA_017517025.1@10,VI,VI,5683,1,16,0,2,2,0.0,Cas13b
GCA_017540625.1@11,VI,VI,4667,1,21,0,1,1,0.0,Cas13b
GCA_017541145.1@69,VI,VI,4821,1,12,0,1,1,0.0,Cas13b
GCA_017542615.1@2,VI,VI,5042,1,15,0,1,1,0.0,Cas13b
GCA_017555085.1@4,VI,VI,4950,1,6,0,3,3,0.0,Cas13b
GCA_017556585.1@8,VI,VI,4486,1,11,0,1,2,0.0,Cas13b
GCA_017614925.1@13,VI,VI,5007,1,5,0,1,2,0.0,Cas13b
GCA_017651345.1@1,VI,VI,7466,1,16,0,2,4,0.0,Cas13b
GCA_017960885.1@1,VI,VI,3942,1,12,0,1,1,0.0,Cas13b
GCA_017960885.1@4,VI,VI,3461,1,6,0,1,1,0.0,Cas13b
GCA_017962175.1@7,VI,VI,4268,1,18,0,1,1,0.0,Cas13b
GCA_017962765.1@22,VI,VI,4163,1,5,0,2,2,0.0,Cas13b
GCA_017996375.1@14,VI,VI,4245,1,11,0,1,1,0.0,Cas13b
GCA_017999335.1@4,VI,VI,4245,1,11,0,1,1,0.0,Cas13b
GCA_018065145.1@7,VI,VI,6712,1,6,0,2,4,0.0,Cas13b
GCA_018141745.1@17,VI,VI,4825,1,11,0,2,2,0.0,Cas13b
GCA_018141745.1@6,VI,VI,4683,1,9,0,1,2,0.0,Cas13b
GCA_018141765.1@17,VI,VI,4825,1,11,0,2,2,0.0,Cas13b
GCA_018141765.1@6,VI,VI,4683,1,9,0,1,2,0.0,Cas13b
GCA_018141805.1@6,VI,VI,4353,1,4,0,1,2,0.0,Cas13b
GCA_018205405.1@10,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018205435.1@15,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018205475.1@23,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018205795.1@10,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018206015.1@6,VI,VI,4723,1,10,0,2,2,0.0,Cas13b
GCA_018206275.1@6,VI,VI,4723,1,10,0,2,2,0.0,Cas13b
GCA_018206295.1@6,VI,VI,4723,1,10,0,2,2,0.0,Cas13b
GCA_018206305.1@6,VI,VI,4723,1,10,0,2,2,0.0,Cas13b
GCA_018206395.1@6,VI,VI,4723,1,10,0,2,2,0.0,Cas13b
GCA_018206415.1@15,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018206695.1@13,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018206735.1@15,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018206995.1@15,VI,VI,4392,1,5,0,2,2,0.0,Cas13b
GCA_018267415.1@5,VI,VI,4252,1,15,0,1,1,0.0,Cas13b
GCA_018267625.1@24,VI,VI,4513,1,14,0,1,2,0.0,Cas13b
GCA_018268155.1@18,VI,VI,4023,1,12,0,1,1,0.0,Cas13b
GCA_018332575.1@6,VI,VI,10590,1,8,0,4,5,0.0,Cas13b
GCA_018332615.1@1,VI,VI,6497,1,33,0,2,2,0.0,Cas13b
GCA_018372275.1@5,VI,VI,4152,1,4,0,1,2,0.0,Cas13b
GCA_018396335.1@131,VI,VI,5704,1,24,0,1,2,0.0,Cas13b
GCA_018396375.1@217,VI,VI,8739,1,13,0,3,7,0.0,Cas13b
GCA_018396375.1@426,VI,VI,4914,1,7,0,1,1,0.0,Cas13b
