sequence_id,spacerhost,phage_id,pident,algn_length,mismatch,gapopen,phagestart,phageend,phagelength,evalue,bitscore,phagecg,phagetaxonomy,completeness,phagehost,lifestyle,phagesource
GCA_001594285.1@13_1,Prevotella intermedia,MGV-GENOME-0296411,100.0,30,0,0,20080,20109,45730,2.92e-07,60.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_001594285.1@13_1,Prevotella intermedia,MGV-GENOME-0267287,100.0,30,0,0,6066,6095,39759,2.92e-07,60.0,42.44573555672929,Caudovirales,Medium-quality,GCA-900066995,virulent,MGV
GCA_001594285.1@13_1,Prevotella intermedia,SAMEA2737885_b1_ct7,100.0,30,0,0,12790,12761,45675,2.92e-07,60.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_001594285.1@13_2,Prevotella intermedia,MGV-GENOME-0229650,96.667,30,1,0,25030,25059,33249,7.11e-05,52.0,47.39992180215946,Caudovirales,Medium-quality,Bacteroides uniformis,virulent,MGV
GCA_001594285.1@13_2,Prevotella intermedia,uvig_99536,96.667,30,1,0,24784,24813,33323,7.11e-05,52.0,46.66146505416679,Caudovirales,Medium-quality,Prevotella stercorea,virulent,GPD
GCA_001594285.1@13_2,Prevotella intermedia,SRS050669_a1_ct26560_vs1,96.667,30,1,0,7145,7116,37500,7.11e-05,52.0,45.29866666666666,Siphoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_001594285.1@13_2,Prevotella intermedia,uvig_97191,96.667,30,1,0,8414,8385,33630,7.11e-05,52.0,47.219744275944095,Caudovirales,Medium-quality,Bacteroides uniformis,virulent,GPD
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300008515_000301|3300008515|Ga0115189_1000030|50311-95502,100.0,30,0,0,1058,1087,45192,2.92e-07,60.0,43.11382545583289,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300008636_000155|3300008636|Ga0111420_100085|61064-107867,100.0,30,0,0,1055,1084,46804,2.92e-07,60.0,43.23134774805572,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300006251_000178|3300006251|Ga0099392_100037|31684-79470,100.0,30,0,0,45439,45410,47787,2.92e-07,60.0,42.81917676355494,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300007300_000203|3300007300|Ga0104843_100010|102456-144260,100.0,30,0,0,1056,1085,41805,2.92e-07,60.0,43.1024997009927,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300007297_000173|3300007297|Ga0104793_100023|65320-111091,100.0,30,0,0,1056,1085,45772,2.92e-07,60.0,43.07436860963034,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300006459_000203|3300006459|Ga0100222_100062|31656-80797,100.0,30,0,0,45440,45411,49142,2.92e-07,60.0,42.54405600097676,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300006260_000156|3300006260|Ga0099518_100046|52850-98363,100.0,30,0,0,44460,44431,45514,2.92e-07,60.0,43.14936063628774,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_2874499349_000001|2874499349|2874499349|50467-102037,100.0,30,0,0,48802,48773,51571,2.92e-07,60.0,43.22778305636889,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_001594285.1@13_3,Prevotella intermedia,IMGVR_UViG_3300045988_180185|3300045988|Ga0495776_158472,100.0,30,0,0,43483,43454,44537,2.92e-07,60.0,43.0428632373083,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_001594285.1@13_4,Prevotella intermedia,MGV-GENOME-0327944,100.0,30,0,0,9066,9095,43218,2.92e-07,60.0,43.53278726456569,Caudovirales,High-quality,Bacteroides vulgatus,virulent,MGV
GCA_001594285.1@13_5,Prevotella intermedia,MGV-GENOME-0353118,100.0,30,0,0,12206,12177,34635,2.92e-07,60.0,43.56575718204129,Caudovirales,Medium-quality,Bacteroides fragilis,virulent,MGV
GCA_001594285.1@13_5,Prevotella intermedia,MGV-GENOME-0313076,100.0,30,0,0,25063,25092,36792,2.92e-07,60.0,42.59078060447924,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,MGV
GCA_001594285.1@13_5,Prevotella intermedia,MGV-GENOME-0276554,100.0,30,0,0,39425,39454,41539,2.92e-07,60.0,41.90279014901659,Caudovirales,High-quality,Coprobacillus,virulent,MGV
GCA_001594285.1@13_5,Prevotella intermedia,IMGVR_UViG_3300008362_000172|3300008362|Ga0115107_100069|27990-68342,100.0,30,0,0,30633,30662,40353,2.92e-07,60.0,43.45897454959978,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_5,Prevotella intermedia,IMGVR_UViG_3300006251_000178|3300006251|Ga0099392_100037|31684-79470,100.0,30,0,0,28925,28954,47787,2.92e-07,60.0,42.81917676355494,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_5,Prevotella intermedia,IMGVR_UViG_3300007300_000203|3300007300|Ga0104843_100010|102456-144260,100.0,30,0,0,19792,19763,41805,2.92e-07,60.0,43.1024997009927,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_5,Prevotella intermedia,IMGVR_UViG_3300007297_000173|3300007297|Ga0104793_100023|65320-111091,100.0,30,0,0,18355,18326,45772,2.92e-07,60.0,43.07436860963034,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_5,Prevotella intermedia,IMGVR_UViG_3300006459_000203|3300006459|Ga0100222_100062|31656-80797,100.0,30,0,0,28925,28954,49142,2.92e-07,60.0,42.54405600097676,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_5,Prevotella intermedia,IMGVR_UViG_3300006260_000156|3300006260|Ga0099518_100046|52850-98363,100.0,30,0,0,27741,27770,45514,2.92e-07,60.0,43.14936063628774,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_10,Prevotella intermedia,MGV-GENOME-0353118,93.333,30,2,0,21624,21653,34635,0.017,44.1,43.56575718204129,Caudovirales,Medium-quality,Bacteroides fragilis,virulent,MGV
GCA_001594285.1@13_10,Prevotella intermedia,MGV-GENOME-0339428,93.333,30,2,0,28220,28249,44457,0.017,44.1,45.20547945205479,Caudovirales,High-quality,Prevotella,virulent,MGV
GCA_001594285.1@13_10,Prevotella intermedia,IMGVR_UViG_3300008493_000282|3300008493|Ga0111009_1000024|65259-113148,93.333,30,2,0,29494,29523,47890,0.017,44.1,42.601795782000416,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_10,Prevotella intermedia,IMGVR_UViG_3300007297_000173|3300007297|Ga0104793_100023|65320-111091,93.333,30,2,0,27976,28005,45772,0.017,44.1,43.07436860963034,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_10,Prevotella intermedia,IMGVR_UViG_648276713_000007|648276713|648280884|29266-72956,93.333,30,2,0,25563,25592,43691,0.017,44.1,45.0550456615779,Caudoviricetes,High-quality,Prevotella amnii,temperate,IMG_VR
GCA_001594285.1@13_10,Prevotella intermedia,SRS056896_a1_ct18368_vs1,93.333,30,2,0,3026,3055,16472,0.017,44.1,41.65857212238951,Siphoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_001594285.1@13_10,Prevotella intermedia,MGV-GENOME-0341122,93.333,30,2,0,17736,17707,24917,0.017,44.1,44.11847333146045,Caudovirales,Medium-quality,Prevotella,virulent,MGV
GCA_001594285.1@13_10,Prevotella intermedia,IMGVR_UViG_3300008362_000172|3300008362|Ga0115107_100069|27990-68342,93.333,30,2,0,17207,17178,40353,0.017,44.1,43.45897454959978,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_11,Prevotella intermedia,IMGVR_UViG_3300045988_098293|3300045988|Ga0495776_015574,100.0,30,0,0,470,499,45420,2.92e-07,60.0,42.54953764861295,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_001594285.1@13_11,Prevotella intermedia,SAMEA2738138_b1_ct9,100.0,30,0,0,12120,12091,45365,2.92e-07,60.0,42.56144604871597,Siphoviridae,High-quality,Prevotella,virulent,CHVD
GCA_001594285.1@13_15,Prevotella intermedia,MGV-GENOME-0327944,100.0,30,0,0,38163,38192,43218,2.92e-07,60.0,43.53278726456569,Caudovirales,High-quality,Bacteroides vulgatus,virulent,MGV
GCA_001594285.1@13_15,Prevotella intermedia,MGV-GENOME-0313076,100.0,30,0,0,30190,30219,36792,2.92e-07,60.0,42.59078060447924,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,MGV
GCA_001594285.1@13_15,Prevotella intermedia,IMGVR_UViG_3300008515_000301|3300008515|Ga0115189_1000030|50311-95502,100.0,30,0,0,12519,12490,45192,2.92e-07,60.0,43.11382545583289,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_15,Prevotella intermedia,IMGVR_UViG_3300008362_000172|3300008362|Ga0115107_100069|27990-68342,100.0,30,0,0,35652,35681,40353,2.92e-07,60.0,43.45897454959978,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_15,Prevotella intermedia,IMGVR_UViG_3300008636_000155|3300008636|Ga0111420_100085|61064-107867,100.0,30,0,0,13044,13015,46804,2.92e-07,60.0,43.23134774805572,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_15,Prevotella intermedia,IMGVR_UViG_3300008493_000282|3300008493|Ga0111009_1000024|65259-113148,100.0,30,0,0,13079,13050,47890,2.92e-07,60.0,42.601795782000416,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_15,Prevotella intermedia,IMGVR_UViG_3300007300_000203|3300007300|Ga0104843_100010|102456-144260,100.0,30,0,0,13350,13321,41805,2.92e-07,60.0,43.1024997009927,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_15,Prevotella intermedia,IMGVR_UViG_3300007297_000173|3300007297|Ga0104793_100023|65320-111091,100.0,30,0,0,13340,13311,45772,2.92e-07,60.0,43.07436860963034,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_15,Prevotella intermedia,IMGVR_UViG_3300006260_000156|3300006260|Ga0099518_100046|52850-98363,100.0,30,0,0,32906,32935,45514,2.92e-07,60.0,43.14936063628774,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_001594285.1@13_17,Prevotella intermedia,MGV-GENOME-0295439,100.0,29,0,0,5813,5841,39343,1.15e-06,58.0,42.37348448262715,Caudovirales,Medium-quality,Prevotella,virulent,MGV
GCA_001594285.1@13_19,Prevotella intermedia,MGV-GENOME-0296411,100.0,30,0,0,25259,25230,45730,2.92e-07,60.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_001594285.1@13_19,Prevotella intermedia,SAMEA2737885_b1_ct7,100.0,30,0,0,7611,7640,45675,2.92e-07,60.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_001594285.1@13_19,Prevotella intermedia,MGV-GENOME-0267287,100.0,30,0,0,11245,11216,39759,2.92e-07,60.0,42.44573555672929,Caudovirales,Medium-quality,GCA-900066995,virulent,MGV
GCA_001594285.1@13_23,Prevotella intermedia,TemPhD_cluster_57620,100.0,30,0,0,3664,3635,55192,2.92e-07,60.0,41.63103348311349,Caudovirales,Medium-quality,Prevotella intermedia,temperate,TEMPHD
GCA_001594285.1@13_23,Prevotella intermedia,IMGVR_UViG_2876634834_000005|2876634834|2876634836|16788-78134,100.0,30,0,0,4317,4288,61347,2.92e-07,60.0,42.73721616378959,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_001594285.1@13_23,Prevotella intermedia,IMGVR_UViG_2903635032_000001|2903635032|2903635065,100.0,30,0,0,54711,54740,56266,2.92e-07,60.0,42.519461131056055,Caudoviricetes,High-quality,Prevotella intermedia,virulent,IMG_VR
GCA_001594285.1@13_18,Prevotella intermedia,IMGVR_UViG_2744054584_000002|2744054584|2744068624|33528-89556,90.0,30,3,0,36224,36253,56029,4.2,36.2,42.13175319923611,Caudoviricetes,High-quality,Domibacillus aminovorans,temperate,IMG_VR
GCA_001670805.1@14_5,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8214,8243,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001670805.1@14_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28477,28448,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_019802785.1@14_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001553795.1@11_5,Porphyromonas gingivalis,SAMN11031433_a1_ct16848_vs1,96.667,30,1,0,6387,6358,23975,7.11e-05,52.0,39.71637122002086,Myoviridae,Low-quality,Campylobacter,temperate,CHVD
GCA_000503975.1@21_4,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,56253,56282,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002797185.1@13_1,Prevotella intermedia,IMGVR_UViG_3300008636_000155|3300008636|Ga0111420_100085|61064-107867,100.0,30,0,0,30949,30920,46804,2.92e-07,60.0,43.23134774805572,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002797185.1@13_1,Prevotella intermedia,IMGVR_UViG_7000000292_000156|7000000292|SRS023958_Baylor_scaffold_17989|68-47854,100.0,30,0,0,31928,31899,47787,2.92e-07,60.0,42.81917676355494,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002797185.1@13_1,Prevotella intermedia,IMGVR_UViG_3300045988_171143|3300045988|Ga0495776_185951,100.0,30,0,0,32373,32344,43634,2.92e-07,60.0,42.735023147087134,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002797185.1@13_1,Prevotella intermedia,SRS056896_a1_ct18368_vs1,100.0,30,0,0,5910,5881,16472,2.92e-07,60.0,41.65857212238951,Siphoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_1,Prevotella intermedia,MGV-GENOME-0313076,100.0,30,0,0,9756,9785,36792,2.92e-07,60.0,42.59078060447924,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,MGV
GCA_002797185.1@13_1,Prevotella intermedia,MGV-GENOME-0276554,100.0,30,0,0,26699,26728,41539,2.92e-07,60.0,41.90279014901659,Caudovirales,High-quality,Coprobacillus,virulent,MGV
GCA_002797185.1@13_1,Prevotella intermedia,IMGVR_UViG_3300006459_000203|3300006459|Ga0100222_100062|31656-80797,100.0,30,0,0,15860,15889,49142,2.92e-07,60.0,42.54405600097676,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002797185.1@13_1,Prevotella intermedia,SRS051791_a1_ct13217_vs01,100.0,30,0,0,17815,17844,50350,2.92e-07,60.0,42.69116186693148,Siphoviridae,High-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_2,Prevotella intermedia,MGV-GENOME-0327944,100.0,30,0,0,29020,29049,43218,2.92e-07,60.0,43.53278726456569,Caudovirales,High-quality,Bacteroides vulgatus,virulent,MGV
GCA_002797185.1@13_2,Prevotella intermedia,IMGVR_UViG_3300045988_176257|3300045988|Ga0495776_028221,100.0,30,0,0,21360,21331,49142,2.92e-07,60.0,42.3283545643238,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002797185.1@13_3,Prevotella intermedia,MGV-GENOME-0296411,100.0,30,0,0,12077,12048,45730,2.92e-07,60.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_002797185.1@13_3,Prevotella intermedia,SAMEA2737885_b1_ct7,100.0,30,0,0,20793,20822,45675,2.92e-07,60.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_4,Prevotella intermedia,MGV-GENOME-0296411,96.667,30,1,0,35544,35573,45730,7.11e-05,52.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_002797185.1@13_4,Prevotella intermedia,SAMEA2737885_b1_ct7,96.667,30,1,0,43001,42972,45675,7.11e-05,52.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_4,Prevotella intermedia,MGV-GENOME-0267287,96.667,30,1,0,21530,21559,39759,7.11e-05,52.0,42.44573555672929,Caudovirales,Medium-quality,GCA-900066995,virulent,MGV
GCA_002797185.1@13_5,Prevotella intermedia,MGV-GENOME-0296411,100.0,30,0,0,34101,34130,45730,2.92e-07,60.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_002797185.1@13_5,Prevotella intermedia,SAMEA2737885_b1_ct7,100.0,30,0,0,44444,44415,45675,2.92e-07,60.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_5,Prevotella intermedia,MGV-GENOME-0267287,100.0,30,0,0,20087,20116,39759,2.92e-07,60.0,42.44573555672929,Caudovirales,Medium-quality,GCA-900066995,virulent,MGV
GCA_002797185.1@13_7,Prevotella intermedia,MGV-GENOME-0327944,100.0,30,0,0,25109,25138,43218,2.92e-07,60.0,43.53278726456569,Caudovirales,High-quality,Bacteroides vulgatus,virulent,MGV
GCA_002797185.1@13_7,Prevotella intermedia,MGV-GENOME-0174295,100.0,30,0,0,2047,2076,23811,2.92e-07,60.0,43.13972533702911,Caudovirales,Medium-quality,Prevotella,virulent,MGV
GCA_002797185.1@13_7,Prevotella intermedia,IMGVR_UViG_3300006260_000156|3300006260|Ga0099518_100046|52850-98363,100.0,30,0,0,20461,20490,45514,2.92e-07,60.0,43.14936063628774,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002797185.1@13_7,Prevotella intermedia,IMGVR_UViG_2874499349_000001|2874499349|2874499349|50467-102037,100.0,30,0,0,23799,23828,51571,2.92e-07,60.0,43.22778305636889,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002797185.1@13_7,Prevotella intermedia,IMGVR_UViG_2825927844_000001|2825927844|2825927845|1857532-1908120,100.0,30,0,0,22285,22314,50589,2.92e-07,60.0,42.91842100061278,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002797185.1@13_7,Prevotella intermedia,IMGVR_UViG_2825903561_000001|2825903561|2825903561|306351-356912,100.0,30,0,0,28278,28249,50562,2.92e-07,60.0,42.911672797753255,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002797185.1@13_7,Prevotella intermedia,SRS056896_a1_ct18368_vs1,100.0,30,0,0,265,236,16472,2.92e-07,60.0,41.65857212238951,Siphoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_7,Prevotella intermedia,SRS023617_a1_ct27694_vs01,100.0,30,0,0,2183,2212,18842,2.92e-07,60.0,43.24381700456427,Myoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_9,Prevotella intermedia,MGV-GENOME-0288840,100.0,30,0,0,3436,3407,44017,2.92e-07,60.0,42.02694413522048,Caudovirales,Complete,Butyricimonas virosa,virulent,MGV
GCA_002797185.1@13_9,Prevotella intermedia,SAMEA2737926_b1_ct6,100.0,30,0,0,13251,13280,43962,2.92e-07,60.0,42.01128247122515,Siphoviridae,High-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_10,Prevotella intermedia,MGV-GENOME-0296411,96.667,30,1,0,33719,33690,45730,7.11e-05,52.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_002797185.1@13_10,Prevotella intermedia,IMGVR_UViG_3300045988_098293|3300045988|Ga0495776_015574,96.667,30,1,0,7956,7985,45420,7.11e-05,52.0,42.54953764861295,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_002797185.1@13_10,Prevotella intermedia,SAMEA2738138_b1_ct9,96.667,30,1,0,4634,4605,45365,7.11e-05,52.0,42.56144604871597,Siphoviridae,High-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_10,Prevotella intermedia,SAMEA2737885_b1_ct7,96.667,30,1,0,44826,44855,45675,7.11e-05,52.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_002797185.1@13_10,Prevotella intermedia,MGV-GENOME-0267287,96.667,30,1,0,19705,19676,39759,7.11e-05,52.0,42.44573555672929,Caudovirales,Medium-quality,GCA-900066995,virulent,MGV
GCA_001077795.1@14_2,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001077795.1@14_3,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000768915.1@20_4,Porphyromonas gulae,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,96.667,30,1,0,46832,46861,57171,7.11e-05,52.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000768915.1@20_4,Porphyromonas gulae,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,96.667,30,1,0,41677,41706,51286,7.11e-05,52.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000768915.1@20_7,Porphyromonas gulae,MGV-GENOME-0350515,96.667,30,1,0,37003,36974,78083,7.11e-05,52.0,32.10814133678265,Caudovirales,Complete,Bacteroides xylanisolvens,virulent,MGV
GCA_000768915.1@20_7,Porphyromonas gulae,IMGVR_UViG_3300045988_105796|3300045988|Ga0495776_003695,96.667,30,1,0,41366,41395,78094,7.11e-05,52.0,32.23807206699618,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_000768915.1@20_7,Porphyromonas gulae,IMGVR_UViG_3300028515_000056|3300028515|Ga0307824_1061,96.667,30,1,0,57809,57838,78388,7.11e-05,52.0,32.1044037352656,Caudoviricetes,High-quality,Bacteroidales,virulent,IMG_VR
GCA_000768915.1@20_7,Porphyromonas gulae,IMGVR_UViG_3300008153_000002|3300008153|Ga0114320_1000058,96.667,30,1,0,23772,23743,77628,7.11e-05,52.0,32.188127995053335,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_000768915.1@20_7,Porphyromonas gulae,IMGVR_UViG_3300007186_000002|3300007186|Ga0103259_100071,96.667,30,1,0,70393,70364,78235,7.11e-05,52.0,32.073879976992394,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_000768915.1@20_7,Porphyromonas gulae,IMGVR_UViG_3300006262_000001|3300006262|Ga0099523_1000038,96.667,30,1,0,21172,21143,78266,7.11e-05,52.0,32.07011984769888,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
