operon_id,type,subtype,length
GCA_022513635.1@4,I,I-B,13778
GCA_022524865.1@5,I,I-E,2179
GCA_022525145.1@5,I,I-E,8714
GCA_022531965.1@6,I,I-B,14542
GCA_022533545.1@7,I,I-E,13881
GCA_022537035.1@6,I,I-F,10369
GCA_022538055.1@16,II,II-A,8545
GCA_022538095.1@4,I,I-C,11418
GCA_022539405.1@18,I,I-B,12231
GCA_022539405.1@8,I,I-B,13597
GCA_022543895.1@11,Unknown,,5968
GCA_022548875.1@1,I,I-E,9711
GCA_022548875.1@16,I,I-C,8269
GCA_022548915.1@7,II,II-A,4888
GCA_022549225.1@4,I,I-E,10509
GCA_022549255.1@7,II,II-A,8930
GCA_022549675.1@13,I,I-B,19578
GCA_022549675.1@24,Unknown,,9576
GCA_022549675.1@5,II,II-A,12014
GCA_022549695.1@15,II,II-A,12670
GCA_022549695.1@7,I,I-A,2243
GCA_022549775.1@1,Unknown,,7282
GCA_022549775.1@10,I,I-B,17037
GCA_022549775.1@17,III,III-D,18513
GCA_022549785.1@16,Unknown,,1114
GCA_022549785.1@6,II,II-A,10963
GCA_022554075.1@4,I,I-E,11537
GCA_022555595.1@4,II,II-A,8003
GCA_022555605.1@1,II,II-A,9447
GCA_022555615.1@10,II,II-A,8462
GCA_022555675.1@5,II,II-A,8385
GCA_022555705.1@2,II,II-A,7079
GCA_022555815.1@9,II,II-A,9122
GCA_022556335.1@11,I,I-G,13269
GCA_022556335.1@23,Unknown,,748
GCA_022556335.1@35,I,I-C,7265
GCA_022556335.1@36,Unknown,,1425
GCA_022556335.1@4,III,III-A,21366
GCA_022556335.1@6,III,III-A,2965
GCA_022557135.1@7,II,II-A,6220
GCA_022557375.1@14,III,III-B,9662
GCA_022557375.1@5,I,I-F,13947
GCA_022558385.1@2,II,II-A,7168
GCA_022558445.1@10,I,I-B,24374
GCA_022558965.1@22,I,I-E,6693
GCA_022559165.1@6,Unknown,,2723
GCA_022559185.1@6,II,II-A,8756
GCA_022559205.1@6,II,II-A,8756
GCA_022559725.1@4,I,I-B,13182
GCA_022568795.1@7,I,I-E,12377
GCA_022569295.1@29,I,I-C,9953
GCA_022570435.1@6,I,I-E,10512
GCA_022570475.1@4,I,I-F,10448
GCA_022570815.1@11,I,I-E,10833
GCA_022570815.1@21,I,I-C,7827
GCA_022570815.1@23,III,III-B,11201
GCA_022601875.1@5,II,II-A,12365
GCA_022601975.1@3,I,I-B,12248
GCA_022603155.1@47,I,I-C,10198
GCA_022603395.1@15,I,I-B,13465
GCA_022603395.1@8,III,III-A,20940
GCA_022606465.1@5,I,I-C,12574
GCA_022607185.1@11,I,I-E,9338
GCA_022607295.1@23,I,I-E,10153
GCA_022607365.1@18,I,I-E,10438
GCA_022607445.1@11,I,I-E,9400
GCA_022607645.1@12,I,I-E,9761
GCA_022607685.1@11,I,I-E,10224
GCA_022607705.1@11,I,I-E,10804
GCA_022607765.1@8,I,I-E,10153
GCA_022607775.1@8,I,I-E,9400
GCA_022607845.1@12,I,I-E,9399
GCA_022607865.1@8,I,I-E,8934
GCA_022627575.1@1,II,II-A,7503
GCA_022627955.1@6,Unknown,,2255
GCA_022627975.1@1,IV,IV-B,4597
GCA_022627975.1@10,I,I-E,12549
GCA_022630675.1@2,I,I-F,9221
GCA_022631175.1@6,I,I-F,11107
GCA_022631235.2@10,Unknown,,1212
GCA_022637295.1@4,I,I-F,6592
GCA_022642225.1@20,I,I-B,7731
GCA_022642225.1@32,I,I-E,18230
GCA_022642225.1@8,V,V-F,3081
GCA_022642475.1@7,I,I-E,12966
GCA_022642685.1@7,Unknown,,3097
GCA_022643045.1@26,I,I-B,7731
GCA_022643045.1@3,I,I-E,17389
GCA_022643045.1@37,V,V-F,3081
GCA_022643325.1@3,III,III-A,7725
GCA_022643325.1@6,II,II-A,7508
GCA_022647505.1@7,I,I-F,11404
GCA_022647665.1@6,I,I-E,10705
GCA_022648965.1@7,I,I-E,9399
GCA_022649565.1@19,I,I-C,10803
GCA_022649565.1@6,III,III-B,12235
GCA_022655485.1@8,Unknown,,1875
GCA_022662275.1@8,I,I-F,14664
GCA_022662535.1@5,II,II-A,6866
GCA_022664455.2@10,I,I-E,8553
GCA_022664465.1@2,I,I-E,11586
GCA_022664765.1@23,II,II-A,4605
GCA_022669015.1@24,Unknown,,1097
GCA_022669015.1@39,Unknown,,1556
GCA_022669055.1@24,Unknown,,8913
GCA_022669055.1@7,Unknown,,5459
GCA_022674245.1@18,V,V-F,1579
GCA_022674245.1@3,V,V-B1,6282
GCA_022678645.1@54,I,I-E,11172
GCA_022690765.1@5,I,I-E,16106
GCA_022691205.1@5,Unknown,,4999
GCA_022691225.1@6,II,II-A,6959
GCA_022693475.1@29,I,I-C,8700
GCA_022693485.1@18,Unknown,,3361
GCA_022693485.1@25,I,I-C,9035
GCA_022693525.1@28,I,I-C,8900
GCA_022693545.1@14,Unknown,,4088
GCA_022693545.1@7,I,I-C,9032
GCA_022693565.1@7,I,I-C,8833
GCA_022693575.1@25,I,I-C,8703
GCA_022693605.1@1,Unknown,,3150
GCA_022693605.1@8,I,I-C,8966
GCA_022693625.1@21,Unknown,,3558
GCA_022693625.1@3,I,I-C,8966
GCA_022695595.1@6,Unknown,,1403
GCA_022695635.1@1,I,I-E,11269
GCA_022695655.1@105,I,I-B,10553
GCA_022695655.1@39,V,V-F,5747
GCA_022698185.1@6,III,III-B,10789
GCA_022698185.1@7,III,III-A,1634
GCA_022699205.1@3,I,I-B,9340
GCA_022699305.1@33,IV,IV-A3,5800
GCA_022699305.1@6,I,I-E,10098
GCA_022699305.1@64,IV,IV-A3,5800
GCA_022699345.1@37,IV,IV-A3,6837
GCA_022699345.1@66,IV,IV-A3,5800
GCA_022699345.1@7,I,I-E,10099
GCA_022700695.1@4,III,III-A,19888
GCA_022700715.1@5,I,I-F,10973
GCA_022700835.1@12,I,I-A,16160
GCA_022700835.1@6,I,I-E,11512
GCA_022701015.1@4,I,I-A,19340
GCA_022701015.1@46,V,V-B1,12640
GCA_022701115.1@16,I,I-C,14285
GCA_022701135.1@6,I,I-C,13192
GCA_022701175.1@6,II,II-A,8937
GCA_022701195.1@4,I,I-E,12099
GCA_022701215.1@4,I,I-F,11146
GCA_022701255.1@16,V,V-F,12097
GCA_022701255.1@36,V,V-K,2549
GCA_022701275.1@19,III,III-B,10194
GCA_022701315.1@6,II,II-A,8907
GCA_022701335.1@14,II,II-A,7537
GCA_022701335.1@31,Unknown,,5966
GCA_022701335.1@6,I,I-E,11963
GCA_022703095.1@3,I,I-A,16920
GCA_022747685.1@17,I,I-E,10482
GCA_022747685.1@21,I,I-F,11172
GCA_022747685.1@7,I,I-C,10306
GCA_022747695.1@3,I,I-C,7870
GCA_022747695.1@4,I,I-F,10873
GCA_022747725.1@1,I,I-F,11892
GCA_022747725.1@4,I,I-C,8988
GCA_022747745.1@7,I,I-F,12255
GCA_022747755.1@3,I,I-F,11952
GCA_022747785.1@3,I,I-C,8920
GCA_022747785.1@6,I,I-F,11952
GCA_022747795.1@3,I,I-C,8732
GCA_022747825.1@3,I,I-C,8988
GCA_022747825.1@5,I,I-F,11892
GCA_022747985.1@1,I,I-F,8801
GCA_022748005.1@16,I,I-F,12255
GCA_022748005.1@7,I,I-C,8922
GCA_022748025.1@10,I,I-F,10813
GCA_022748025.1@3,I,I-C,9781
GCA_022748045.1@1,I,I-F,13093
GCA_022748045.1@9,I,I-C,8856
GCA_022748065.1@20,I,I-C,8597
GCA_022748065.1@7,I,I-F,10873
GCA_022748085.1@3,I,I-C,8988
GCA_022748085.1@6,I,I-F,11892
GCA_022748105.1@3,I,I-C,8865
GCA_022748125.1@3,I,I-C,8875
GCA_022748365.1@23,I,I-C,8484
GCA_022748365.1@7,I,I-F,10574
GCA_022748385.1@1,I,I-F,10813
GCA_022748385.1@8,I,I-C,9978
GCA_022748395.1@19,I,I-C,9776
GCA_022748395.1@7,I,I-F,10813
GCA_022748425.1@7,I,I-A,3329
GCA_022748425.1@8,I,I-F,10813
GCA_022748465.1@5,I,I-C,8920
GCA_022748465.1@8,I,I-F,11952
GCA_022748525.1@11,I,I-F,11952
GCA_022748525.1@8,I,I-C,8920
GCA_022748555.1@19,I,I-C,8922
GCA_022748555.1@7,I,I-F,12255
GCA_022749195.1@16,II,II-A,8216
GCA_022749195.1@6,II,II-A,7904
GCA_022749215.1@32,IV,IV-A3,6837
GCA_022749215.1@6,I,I-E,10098
GCA_022749215.1@64,IV,IV-A3,5800
GCA_022749495.1@15,III,III-B,16626
GCA_022749495.1@22,I,I-C,13539
GCA_022749515.1@5,I,I-C,11257
GCA_022750655.1@17,I,I-C,9124
GCA_022750655.1@7,I,I-F,10872
GCA_022751215.1@70,IV,IV-A1,2355
GCA_022751215.1@81,Unknown,,862
GCA_022751235.1@5,II,II-A,6861
GCA_022759505.1@4,I,I-E,12517
GCA_022759525.1@23,Unknown,,4736
GCA_022759525.1@3,I,I-E,11196
GCA_022759525.1@38,Unknown,,3291
GCA_022759585.1@11,IV,IV-A3,6106
GCA_022760175.1@15,Unknown,,2936
GCA_022760175.1@5,II,II-A,8595
GCA_022760235.1@6,II,II-A,6959
GCA_022760275.1@8,I,I-B,9749
GCA_022760735.1@14,II,II-A,6219
GCA_022760735.1@4,I,I-B,11929
GCA_022760835.1@21,III,III-A,10486
GCA_022760835.1@5,I,I-C,17201
GCA_022760915.1@14,III,III-A,15185
GCA_022760925.1@26,I,I-E,14374
GCA_022760955.1@16,I,I-E,13837
GCA_022760955.1@7,I,I-A,2180
GCA_022761095.1@4,I,I-E,10073
GCA_022761125.1@6,IV,IV-A1,2469
GCA_022762865.1@5,I,I-B,15031
GCA_022788635.1@17,I,I-E,10140
GCA_022802975.1@4,II,II-A,8864
GCA_022803075.1@6,I,I-E,12632
GCA_022805035.1@1,Unknown,,2511
GCA_022807515.1@8,Unknown,,1946
GCA_022807955.1@15,I,I-F,14564
GCA_022807955.1@6,Unknown,,2554
GCA_022808675.1@6,II,II-A,7020
GCA_022808955.1@2,I,I-E,15235
GCA_022809125.1@7,I,I-F,18539
GCA_022809315.1@1,I,I-E,7751
GCA_022809695.1@6,I,I-A,1929
GCA_022809775.1@15,IV,IV-B,3550
GCA_022809775.1@7,I,I-E,9955
GCA_022810405.1@5,I,I-D,6776
GCA_022810745.1@6,II,II-A,9771
GCA_022811485.1@7,I,I-E,17915
GCA_022811585.1@4,I,I-C,10566
GCA_022811645.1@4,I,I-B,10741
GCA_022811665.1@5,II,II-A,11349
GCA_022811685.1@4,II,II-A,7237
GCA_022811705.1@16,Unknown,,1409
GCA_022811705.1@27,Unknown,,4960
GCA_022811705.1@5,Unknown,,1173
GCA_022813115.1@5,III,III-B,8821
GCA_022813675.1@19,I,I-A,6078
GCA_022813675.1@20,III,III-A,14291
GCA_022817835.1@1,VI,VI,4923
GCA_022817835.1@9,II,II-A,8643
GCA_022817855.1@1,VI,VI,4191
GCA_022817855.1@6,II,II-A,8298
GCA_022818495.1@11,I,I-A,16074
GCA_022818495.1@3,I,I-B,22705
GCA_022819225.1@20,Unknown,,1592
GCA_022819225.1@5,Unknown,,3675
GCA_022819245.1@25,I,I-E,11265
GCA_022819265.1@6,II,II-A,7262
GCA_022819365.1@6,II,II-A,6439
GCA_022819405.1@18,Unknown,,4949
GCA_022819405.1@91,I,I-E,15771
GCA_022819405.1@98,I,I-C,10409
GCA_022819425.1@17,Unknown,,3766
GCA_022819425.1@63,I,I-E,15919
GCA_022819425.1@72,I,I-C,11221
GCA_022819445.1@109,Unknown,,2520
GCA_022819445.1@117,I,I-C,10455
GCA_022819445.1@92,I,I-E,10189
GCA_022819565.1@16,Unknown,,4949
GCA_022819565.1@80,I,I-E,15773
GCA_022819565.1@87,I,I-C,10410
GCA_022819715.1@17,Unknown,,4594
GCA_022819715.1@52,Unknown,,1116
GCA_022819715.1@78,I,I-E,13304
GCA_022819715.1@85,I,I-C,10477
GCA_022819715.1@91,Unknown,,2333
GCA_022819915.1@17,Unknown,,5239
GCA_022819915.1@77,I,I-E,13261
GCA_022819915.1@85,I,I-C,10696
GCA_022820045.1@27,Unknown,,1275
GCA_022820045.1@77,Unknown,,5174
GCA_022820045.1@8,Unknown,,1595
GCA_022820045.1@83,I,I-C,11161
GCA_022820235.1@15,Unknown,,4892
GCA_022820235.1@68,I,I-E,13046
GCA_022820235.1@76,I,I-C,7289
GCA_022820405.1@23,Unknown,,4670
GCA_022820405.1@3,I,I-C,10589
GCA_022820565.1@84,Unknown,,5081
GCA_022820565.1@90,I,I-C,11043
GCA_022828245.1@5,II,II-A,7720
GCA_022828255.1@5,II,II-A,6993
GCA_022828295.1@5,II,II-A,5121
GCA_022828325.1@7,II,II-A,5186
GCA_022828365.1@7,II,II-A,5395
GCA_022828375.1@5,II,II-A,8242
GCA_022828665.1@7,II,II-A,8486
GCA_022828695.1@1,II,II-A,11111
GCA_022828715.1@7,II,II-A,7958
GCA_022828745.1@7,I,I-E,10303
GCA_022828795.1@8,II,II-A,8354
GCA_022828895.1@4,II,II-A,8024
GCA_022828925.1@7,I,I-E,9116
GCA_022828955.1@4,II,II-A,8354
GCA_022828975.1@5,I,I-F,10250
GCA_022829485.1@8,Unknown,,547
GCA_022832535.1@33,II,II-A,7304
GCA_022832545.1@8,I,I-C,10566
GCA_022832655.1@2,II,II-A,8411
GCA_022832655.1@5,II,II-A,9838
GCA_022832755.1@6,Unknown,,2646
GCA_022832815.1@5,I,I-E,11207
GCA_022832855.1@8,II,II-A,7389
GCA_022832875.1@8,II,II-A,7389
GCA_022832975.1@8,II,II-A,6661
GCA_022833145.1@7,III,III-D,11430
GCA_022833865.1@1,Unknown,,775
GCA_022833865.1@11,I,I-B,10711
GCA_022834715.1@7,Unknown,,806
GCA_022834735.1@5,II,II-A,7662
GCA_022834735.1@6,Unknown,,1090
GCA_022834895.1@1,Unknown,,3003
GCA_022834895.1@12,I,I-C,11248
GCA_022834915.1@4,I,I-C,9873
GCA_022834955.1@18,I,I-C,8565
GCA_022834955.1@8,Unknown,,3649
GCA_022834975.1@18,I,I-C,8565
GCA_022834975.1@8,Unknown,,3649
GCA_022835015.1@7,I,I-E,13690
GCA_022835095.1@16,Unknown,,1691
GCA_022835095.1@4,I,I-C,13989
GCA_022835135.1@19,I,I-C,13016
GCA_022835175.1@6,I,I-C,12180
GCA_022835195.1@41,I,I-B,12467
GCA_022835195.1@6,I,I-C,19579
GCA_022835235.1@6,I,I-C,12180
GCA_022835275.1@4,I,I-C,13144
GCA_022835475.1@4,I,I-C,9873
GCA_022835495.1@29,I,I-C,9409
GCA_022835675.1@6,II,II-A,12644
GCA_022836435.1@4,I,I-F,8772
GCA_022836475.1@17,II,II-A,7827
GCA_022836475.1@7,III,III-A,11029
GCA_022836495.1@1,I,I-C,13181
GCA_022836495.1@10,I,I-E,11306
GCA_022836495.1@16,I,I-G,11347
GCA_022844645.1@5,II,II-A,6808
GCA_022845615.1@14,II,II-A,14311
GCA_022845635.1@8,I,I-C,10747
GCA_022845655.1@4,I,I-C,15247
GCA_022845695.1@8,I,I-C,10747
GCA_022845715.1@6,I,I-C,8069
GCA_022845735.1@37,I,I-C,8965
GCA_022845755.1@32,I,I-C,9470
GCA_022845775.1@18,I,I-C,9931
GCA_022845795.1@18,I,I-C,9931
GCA_022845815.1@16,I,I-C,8442
GCA_022845815.1@5,III,III-A,7367
GCA_022845835.1@16,I,I-C,8442
GCA_022845835.1@5,III,III-A,7367
GCA_022845895.1@5,I,I-A,1706
GCA_022845915.1@5,I,I-A,1706
GCA_022845935.1@3,I,I-C,10866
GCA_022845955.1@19,I,I-C,13016
GCA_022845975.1@6,I,I-C,8069
GCA_022846015.1@7,I,I-C,8961
GCA_022846035.1@7,I,I-C,8961
GCA_022846095.1@30,Unknown,,930
GCA_022846115.1@30,Unknown,,930
GCA_022846135.1@15,I,I-C,9940
GCA_022846135.1@19,I,I-E,10212
GCA_022846135.1@6,III,III-B,11909
GCA_022846155.1@7,I,I-B,13440
GCA_022846175.1@2,I,I-B,13440
GCA_022846195.1@12,I,I-C,9577
GCA_022846275.1@21,III,III-A,18580
GCA_022846295.1@10,I,I-A,1267
GCA_022846295.1@32,III,III-A,9449
GCA_022846295.1@35,I,I-C,11391
GCA_022846295.1@51,I,I-A,1267
GCA_022846295.1@58,I,I-G,18559
GCA_022846315.1@15,I,I-A,14863
GCA_022846315.1@7,I,I-E,12652
GCA_022846335.1@18,I,I-G,13830
GCA_022846335.1@24,I,I-E,12645
GCA_022846335.1@7,I,I-E,12704
GCA_022846355.1@13,I,I-A,3185
GCA_022846355.1@2,I,I-B,10106
GCA_022846355.1@26,III,III-A,11864
GCA_022846355.1@29,III,III-B,9193
GCA_022846355.1@31,I,I-C,9525
GCA_022846355.1@42,I,I-G,18281
GCA_022846375.1@48,I,I-E,12799
GCA_022846375.1@55,I,I-B,33878
GCA_022846435.1@30,III,III-B,9490
GCA_022846435.1@46,I,I-B,10400
GCA_022846475.1@30,I,I-B,14915
GCA_022846475.1@43,III,III-B,11228
GCA_022846475.1@59,I,I-B,12844
GCA_022846535.1@3,I,I-F_T,5180
GCA_022848905.1@18,I,I-A,4779
GCA_022848905.1@19,III,III-D,24314
GCA_022848905.1@35,I,I-C,10584
GCA_022848905.1@8,I,I-A,5615
GCA_022867795.2@4,Unknown,,701
GCA_022867805.1@20,Unknown,,2603
GCA_022867805.1@4,I,I-C,10815
GCA_022867805.1@43,Unknown,,2735
GCA_022867815.1@44,I,I-C,9299
GCA_022867815.1@54,I,I-A,3428
GCA_022867885.1@2,Unknown,,2387
GCA_022867885.1@6,I,I-B,11984
GCA_022867925.1@1,II,II-A,2951
GCA_022867925.1@22,I,I-A,5437
GCA_022869435.1@1,I,I-E,11669
GCA_022869605.1@7,I,I-C,8456
GCA_022869645.1@5,II,II-A,5836
GCA_022869825.1@31,I,I-B,10676
GCA_022869825.1@46,Unknown,,6591
GCA_022869885.1@4,Unknown,,2680
GCA_022869945.1@7,I,I-E,12488
GCA_022870005.1@8,Unknown,,2646
GCA_022870065.1@1,I,I-E,6167
GCA_022870125.1@44,III,III-A,18385
GCA_022870145.1@45,Unknown,,4172
GCA_022870145.1@46,III,III-A,9686
GCA_022870165.1@46,III,III-A,11082
GCA_022870185.1@44,Unknown,,4609
GCA_022870185.1@45,III,III-A,11154
GCA_022870205.1@43,III,III-A,15358
GCA_022870225.1@44,III,III-A,14839
GCA_022870245.1@45,Unknown,,4240
GCA_022870245.1@46,III,III-A,10853
GCA_022870265.1@45,Unknown,,4242
GCA_022870265.1@46,III,III-A,10853
GCA_022870285.1@28,III,III-A,15613
GCA_022870305.1@30,III,III-A,16819
GCA_022870325.1@30,III,III-A,14323
GCA_022870345.1@31,III,III-A,15651
GCA_022870365.1@30,III,III-A,15492
GCA_022870385.1@29,III,III-A,15721
GCA_022870405.1@30,Unknown,,4390
GCA_022870405.1@31,III,III-A,12876
GCA_022870425.1@44,Unknown,,4106
GCA_022870425.1@45,III,III-A,11381
GCA_022870445.1@45,III,III-A,17023
GCA_022870485.1@25,I,I-D,13592
GCA_022870485.1@3,I,I-B,17014
GCA_022870685.1@8,I,I-E,14898
GCA_022870825.1@3,I,I-C,16061
GCA_022870845.1@14,I,I-C,11044
GCA_022870845.1@22,I,I-A,1854
GCA_022870845.1@5,III,III-A,14685
GCA_022870865.1@17,II,II-A,6006
GCA_022870865.1@24,I,I-F,12151
GCA_022870865.1@31,III,III-A,15398
GCA_022870865.1@5,II,II-A,7584
GCA_022870885.1@14,II,II-A,5647
GCA_022870885.1@25,I,I-C,13794
GCA_022870885.1@5,III,III-A,16730
GCA_022870905.1@13,II,II-A,5675
GCA_022870905.1@5,I,I-C,12783
GCA_022870925.1@6,I,I-F,13772
GCA_022870945.1@21,I,I-F,13559
GCA_022870985.1@20,II,II-A,6093
GCA_022871025.1@28,I,I-C,8974
GCA_022871025.1@74,III,III-B,14806
GCA_022871045.1@6,I,I-F,10669
GCA_022871065.1@17,I,I-F,11890
GCA_022871065.1@8,I,I-C,8988
GCA_022871085.1@30,III,III-A,10844
GCA_022871105.1@30,III,III-A,9486
GCA_022871125.1@32,III,III-A,9486
GCA_022871145.1@29,III,III-A,9486
GCA_022871165.1@6,II,II-A,7363
GCA_022871185.1@5,II,II-A,7363
GCA_022982535.1@5,II,II-A,7363
GCA_022871205.1@5,II,II-A,7363
GCA_022871225.1@5,II,II-A,7363
GCA_022871245.1@5,II,II-A,7363
GCA_022871265.1@5,II,II-A,7363
GCA_022878925.1@6,I,I-F,8184
GCA_022879575.1@19,I,I-F,12896
GCA_022879575.1@8,I,I-E,12117
GCA_022879615.1@8,I,I-E,11798
GCA_022879815.1@7,I,I-E,10254
GCA_022899355.1@4,II,II-A,6756
GCA_022900055.1@61,I,I-C,10722
GCA_022900055.1@9,I,I-A,3633
GCA_022900195.1@41,I,I-C,10722
GCA_022900195.1@6,I,I-A,3832
GCA_022900215.1@7,I,I-A,3736
GCA_022900215.1@8,I,I-B,10353
GCA_022919895.1@15,I,I-E,10837
GCA_022921115.1@19,II,II-A,5335
GCA_022921115.1@8,I,I-C,10951
GCA_022936085.1@8,III,III-A,2717
GCA_022936265.1@7,II,II-A,6935
GCA_022936785.1@14,I,I-E,11733
GCA_022936785.1@5,II,II-A,6918
GCA_022936805.1@13,II,II-A,7977
GCA_022936805.1@24,I,I-E,13651
GCA_022936825.1@18,II,II-A,6660
GCA_022936825.1@4,I,I-E,12330
GCA_022953055.1@16,I,I-A,2264
GCA_022964935.1@8,I,I-E,2126
GCA_022964955.1@5,II,II-A,7818
GCA_022965695.1@5,II,II-A,6199
GCA_022968825.1@4,II,II-A,12888
GCA_022969915.1@2,I,I-E,2429
GCA_022982255.1@16,II,II-A,7439
GCA_022982355.1@16,II,II-A,7439
GCA_022982375.1@16,II,II-A,7439
GCA_022982395.1@16,II,II-A,7439
GCA_022982415.1@5,II,II-A,7363
GCA_022982435.1@16,II,II-A,7439
GCA_022982455.1@5,II,II-A,7363
GCA_022982475.1@5,II,II-A,7363
GCA_022982495.1@16,II,II-A,7439
GCA_022982515.1@17,II,II-A,7439
GCA_022982835.1@6,Unknown,,4103
GCA_022983255.1@21,I,I-A,2193
GCA_022984075.1@18,I,I-D,12691
GCA_022984075.1@25,III,III-B,11604
GCA_022984075.1@33,I,I-A,4425
GCA_022984075.1@41,I,I-G,9006
GCA_022984075.1@5,III,III-B,8368
GCA_023006605.1@3,I,I-E,15637
GCA_023008245.1@5,II,II-A,7915
GCA_023008265.1@36,I,I-C,8899
GCA_023008285.1@5,I,I-C,12283
GCA_023008325.1@18,I,I-A,5718
GCA_023008325.1@32,I,I-C,10001
GCA_023008325.1@44,I,I-C,8875
GCA_023008385.1@16,I,I-A,4023
GCA_023008385.1@54,I,I-C,10739
GCA_023008385.1@73,Unknown,,3633
GCA_023008405.1@14,Unknown,,1937
GCA_023008405.1@25,Unknown,,4012
GCA_023008545.1@10,I,I-D,15385
GCA_023015555.1@15,Unknown,,2609
GCA_023015555.1@2,I,I-C,14107
GCA_023015695.1@8,II,II-A,6252
GCA_023015735.1@1,I,I-B,8605
GCA_023015865.1@2,Unknown,,14260
GCA_023015865.1@9,II,II-A,8973
GCA_023015935.1@5,II,II-A,8233
GCA_023016185.1@4,II,II-A,5277
GCA_023016205.1@2,I,I-E,16020
GCA_023016225.1@3,I,I-E,11867
GCA_023016245.1@3,I,I-E,11810
GCA_023016325.1@1,I,I-A,7856
GCA_023016525.1@7,I,I-C,9717
GCA_023016535.1@13,I,I-A,3089
GCA_023016535.1@19,II,II-A,6024
GCA_023016705.1@6,II,II-A,7850
GCA_023016765.1@8,II,II-A,7388
GCA_023017105.1@4,I,I-C,9136
GCA_023023085.1@5,Unknown,,901
GCA_023023105.1@6,Unknown,,4371
GCA_023023685.1@10,I,I-F,13672
GCA_023028105.1@4,I,I-B,13396
GCA_023035175.1@6,I,I-F,9103
GCA_023050975.1@3,Unknown,,8178
GCA_023051165.1@1,II,II-A,7422
GCA_023051175.1@4,I,I-E,15106
GCA_023060115.1@5,IV,IV-B,3604
GCA_023060115.1@6,I,I-E,11035
GCA_023060545.1@1,I,I-F,4928
GCA_023061135.1@4,I,I-F,10710
GCA_023061155.1@6,Unknown,,5540
GCA_023061155.1@7,I,I-C,11385
GCA_023061175.1@5,I,I-E,16731
GCA_023061185.1@8,I,I-E,16276
GCA_023061285.1@3,I,I-F,14763
GCA_023062615.1@16,I,I-G,10278
GCA_023066075.1@17,II,II-A,7439
GCA_023066095.1@16,II,II-A,7439
GCA_023066115.1@16,II,II-A,7439
GCA_023066135.1@17,II,II-A,7439
GCA_023066155.1@16,II,II-A,7439
GCA_023066175.1@16,II,II-A,7439
GCA_023066195.1@16,II,II-A,7439
GCA_023066215.1@16,II,II-A,7439
GCA_023066235.1@17,II,II-A,7439
GCA_023066255.1@16,II,II-A,7439
GCA_023066275.1@16,II,II-A,7439
GCA_023066295.1@17,II,II-A,7439
GCA_023072605.1@1,Unknown,,4888
GCA_023072735.1@1,I,I-G,10452
GCA_023074835.1@3,Unknown,,1616
GCA_023075375.1@7,I,I-E,12065
GCA_023075415.1@7,I,I-E,10962
GCA_023076195.1@7,I,I-E,14869
GCA_023077655.1@6,I,I-D,15206
GCA_023078375.1@5,I,I-E,9551
GCA_023078375.1@6,Unknown,,5740
GCA_023079515.1@5,I,I-E,12810
GCA_023092945.2@6,VI,VI,5745
GCA_023093535.1@5,I,I-B,14436
GCA_023093595.1@1,III,III-B,17294
GCA_023093595.1@8,I,I-E,10969
GCA_023093695.1@5,I,I-E,9066
GCA_023093855.1@6,I,I-E,10128
GCA_023094165.1@2,I,I-B,11997
GCA_023094225.1@5,I,I-B,9945
GCA_023094245.1@6,I,I-C,10804
GCA_023096285.1@18,IV,IV-B,5880
GCA_023096395.1@6,Unknown,,4123
GCA_023100645.1@4,I,I-F,11434
GCA_023100805.1@5,I,I-B,10376
GCA_023100885.1@8,I,I-F,9763
GCA_023101145.1@5,III,III-B,10519
GCA_023101345.1@5,I,I-B,14461
GCA_023108895.1@36,I,I-F,13646
GCA_023115335.1@13,II,II-A,6501
GCA_023115355.1@13,Unknown,,1841
GCA_023115355.1@26,III,III-A,10019
GCA_023115355.1@49,I,I-B,12279
GCA_023115355.1@69,I,I-D,12237
GCA_023115355.1@73,I,I-B,14684
GCA_023130475.1@3,III,III-B,16742
GCA_023147185.1@16,Unknown,,3795
GCA_023147585.1@11,I,I-E,15760
GCA_023147585.1@3,V,V-F,2005
GCA_023147965.1@15,II,II-A,10188
GCA_023147965.1@8,III,III-B,11389
GCA_023148065.1@15,II,II-A,10188
GCA_023148065.1@8,III,III-B,11389
GCA_023148105.1@15,II,II-A,10188
GCA_023148105.1@8,III,III-B,11389
GCA_023148135.1@8,II,II-A,7500
GCA_023148185.1@27,VI,VI,5165
GCA_023148225.1@11,II,II-A,10188
GCA_023148225.1@17,III,III-B,5132
GCA_023148225.1@18,III,III-B,11389
GCA_023148305.1@11,I,I-E,15760
GCA_023148305.1@5,V,V-F,2005
GCA_023148335.1@4,I,I-E,11787
GCA_023148795.1@16,Unknown,,858
GCA_023149135.1@8,Unknown,,901
GCA_023155115.1@1,I,I-E,11552
GCA_023155155.1@4,I,I-E,15636
GCA_023155175.1@1,I,I-E,11148
GCA_023155215.1@12,I,I-A,2301
GCA_023155215.1@6,II,II-A,8136
GCA_023155255.1@1,I,I-E,12890
GCA_023155265.1@5,Unknown,,2595
GCA_023155265.1@8,II,II-A,9599
GCA_023155385.1@15,I,I-E,5710
GCA_023155385.1@6,I,I-F,13472
GCA_023155395.1@15,I,I-E,5710
GCA_023155395.1@5,I,I-F,13472
GCA_023155445.1@17,I,I-E,5710
GCA_023155445.1@22,I,I-A,10411
